tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.7171717171717172,4,16,0.7811881188118812,11.188118811881187,0.599009900990099,slowfast_r50_ucf101_full_e10_a100,ucf101,0.1188118811881188
0.7272727272727273,4,16,0.7846534653465347,11.277227722772277,0.6064356435643564,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12227722772277227
0.7373737373737375,4,16,0.7846534653465347,11.342574257425742,0.6118811881188119,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12227722772277227
0.7474747474747475,4,16,0.7851485148514852,11.384158415841584,0.6153465346534653,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12277227722772277
0.7575757575757577,4,16,0.7856435643564357,11.41980198019802,0.6183168316831683,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12326732673267327
0.7676767676767677,4,16,0.7876237623762377,11.497029702970297,0.6247524752475248,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12524752475247525
0.7777777777777778,4,16,0.7886138613861386,11.538613861386139,0.6282178217821782,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12623762376237624
0.787878787878788,4,16,0.7905940594059406,11.657425742574258,0.6381188118811881,slowfast_r50_ucf101_full_e10_a100,ucf101,0.12821782178217822
0.797979797979798,4,16,0.7930693069306931,11.72871287128713,0.6440594059405941,slowfast_r50_ucf101_full_e10_a100,ucf101,0.1306930693069307
0.8080808080808082,4,16,0.7955445544554456,11.823762376237624,0.651980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13316831683168318
0.8181818181818182,4,16,0.7960396039603961,11.865346534653465,0.6554455445544555,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13366336633663367
0.8282828282828284,4,16,0.7960396039603961,11.900990099009901,0.6584158415841584,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13366336633663367
0.8383838383838385,4,16,0.7980198019801981,11.996039603960396,0.6663366336633664,slowfast_r50_ucf101_full_e10_a100,ucf101,0.13564356435643565
0.8484848484848485,4,16,0.7980198019801981,12.037623762376237,0.6698019801980198,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.014851485148514754
0.8585858585858587,4,16,0.7995049504950495,12.114851485148515,0.6762376237623763,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.013366336633663267
0.8686868686868687,4,16,0.800990099009901,12.174257425742574,0.6811881188118812,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.01188118811881178
0.8787878787878789,4,16,0.801980198019802,12.25148514851485,0.6876237623762376,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.01089108910891079
